Timestep    Total   Potential   Kinetic
1331: -1969.540776433886 -2054.4572452456896 84.91646881180343
1332: -1969.5407782105835 -2054.4881338678156 84.94735565723192
1333: -1969.5407799746267 -2054.5187301681162 84.97795019348946
1334: -1969.5407817242456 -2054.549004111083 85.00822238683743
1335: -1969.5407834576902 -2054.578925893576 85.038142435886
1336: -1969.5407851732596 -2054.6084659720836 85.06768079882406
1337: -1969.5407868692782 -2054.6375950894117 85.09680822013343
1338: -1969.5407885441105 -2054.6662843008658 85.12549575675534
1339: -1969.5407901961703 -2054.6945049998476 85.15371480367725
1340: -1969.5407918239036 -2054.722228942814 85.18143711891048
1341: -1969.5407934258071 -2054.749428273637 85.20863484782993
1342: -1969.5407950004185 -2054.776075547267 85.2352805468483
1343: -1969.540796546324 -2054.802143752725 85.2613472064011
1344: -1969.5407980621576 -2054.827606335376 85.28680827321843
1345: -1969.5407995466087 -2054.8524372184706 85.31163767186194
1346: -1969.5408009984112 -2054.8766108239174 85.33580982550617
1347: -1969.5408024163532 -2054.900102092301 85.3592996759477
1348: -1969.5408037992756 -2054.9228865021014 85.38208270282568
1349: -1969.5408051460715 -2054.944940088108 85.40413494203646
1350: -1969.5408064556902 -2054.966239459024 85.4254330033339
1351: -1969.5408077271409 -2054.9867618142416 85.44595408710082
1352: -1969.540808959476 -2055.0064849597597 85.46567600028376
1353: -1969.5408101518149 -2055.025387323298 85.4845771714833
1354: -1969.540811303324 -2055.043447968519 85.50263666519514
1355: -1969.540812413232 -2055.0606466084273 85.51983419519534
1356: -1969.5408134808238 -2055.0769636178943 85.53615013707055
1357: -1969.540814505436 -2055.0923800453256 85.55156553988975
1358: -1969.540815486461 -2055.1068776234815 85.56606213702054
1359: -1969.5408164233495 -2055.1204387794396 85.57962235609
1360: -1969.5408173156072 -2055.133046643703 85.59222932809571
1361: -1969.5408181627902 -2055.1446850584625 85.60386689567235
1362: -1969.5408189645113 -2055.15533858503 85.61451962051888
1363: -1969.5408197204363 -2055.1649925104334 85.62417278999713
1364: -1969.5408204302835 -2055.173632853191 85.6328124229075
1365: -1969.5408210938197 -2055.181246368276 85.64042527445626
1366: -1969.540821710867 -2055.18782055129 85.64699884042294
1367: -1969.5408222812925 -2055.193343641836 85.65252136054326
1368: -1969.540822805017 -2055.1978046261356 85.65698182111866
1369: -1969.5408232820016 -2055.201193238872 85.66036995687021
1370: -1969.5408237122638 -2055.2034999643142 85.66267625205036
1371: -1969.5408240958538 -2055.2047160366833 85.66389194082953
1372: -1969.5408244328744 -2055.2048334398505 85.66400900697607
1373: -1969.5408247234695 -2055.2038449063148 85.6630201828453
1374: -1969.5408249678235 -2055.201743915521 85.66091894769764
1375: -1969.540825166159 -2055.198524691524 85.65769952536512
1376: -1969.5408253187397 -2055.194182200023 85.6533568812833
1377: -1969.540825425867 -2055.18871214478 85.64788671891276
1378: -1969.5408254878773 -2055.182110963442 85.64128547556473
1379: -1969.540825505139 -2055.174375822796 85.6335503176567
1380: -1969.5408254780555 -2055.1655046134697 85.62467913541425
1381: -1969.5408254070633 -2055.1554959441055 85.61467053704229
1382: -1969.5408252926263 -2055.144349135012 85.60352384238567
1383: -1969.5408251352403 -2055.132064211339 85.59123907609887
1384: -1969.5408249354257 -2055.1186418957727 85.57781696034705
1385: -1969.540824693732 -2055.1040836007896 85.56325890705759
1386: -1969.5408244107314 -2055.0883914204733 85.54756700974197
1387: -1969.540824087018 -2055.071568121928 85.53074403490987
1388: -1969.5408237232118 -2055.053617136305 85.51279341309333
1389: -1969.5408233199535 -2055.0345425494543 85.4937192295009
1390: -1969.5408228778972 -2055.014349092218 85.4735262143207
1391: -1969.540822397724 -2054.9930421304157 85.45221973269167
1392: -1969.5408218801292 -2054.970627654489 85.42980577435979
1393: -1969.5408213258227 -2054.9471122688606 85.4062909430379
1394: -1969.5408207355313 -2054.9225031810174 85.38168244548623
1395: -1969.5408201099933 -2054.896808190323 85.35598808032978
1396: -1969.540819449965 -2054.870035676594 85.3292162266288
1397: -1969.5408187562077 -2054.842194588427 85.30137583221925
1398: -1969.5408180295008 -2054.8132944313356 85.27247640183485
1399: -1969.5408172706316 -2054.7833452556615 85.24252798503004
1400: -1969.5408164803937 -2054.7523576443073 85.21154116391352
1401: -1969.540815659591 -2054.7203427002996 85.1795270407086
1402: -1969.5408148090362 -2054.6873120341866 85.14649722515027
1403: -1969.540813929554 -2054.65327775129 85.11246382173591
1404: -1969.5408130219632 -2054.618252438799 85.07743941683596
1405: -1969.5408120870986 -2054.5822491527792 85.04143706568051
1406: -1969.5408111257975 -2054.5452814050273 85.00447027922965
1407: -1969.5408101388953 -2054.5073631498353 84.96655301093995
1408: -1969.540809127243 -2054.468508770678 84.92769964343516
1409: -1969.540808091685 -2054.4287330667785 84.88792497509338
1410: -1969.5408070330705 -2054.388051239627 84.84724420655672
1411: -1969.5408059522538 -2054.346478879429 84.80567292717527
1412: -1969.540804850089 -2054.3040319514807 84.76322710139182
1413: -1969.54080372743 -2054.260726782508 84.71992305507767
1414: -1969.5408025851343 -2054.21658004696 84.67577746182587
1415: -1969.540801424059 -2054.1716087532695 84.63080732921046
1416: -1969.5408002450563 -2054.1258302300766 84.58502998502047
1417: -1969.540799048984 -2054.0792621124588 84.53846306347491
1418: -1969.5407978366977 -2054.0319223281244 84.49112449142663
1419: -1969.5407966090452 -2053.983829083609 84.44303247456405
1420: -1969.5407953668837 -2053.9350008504994 84.39420548361558
1421: -1969.540794111057 -2053.885456351624 84.3446622405667
1422: -1969.5407928424127 -2053.8352145473086 84.29442170489591
1423: -1969.5407915617905 -2053.784294621628 84.24350305983742
1424: -1969.540790270029 -2053.732715968707 84.19192569867808
1425: -1969.5407889679645 -2053.680498179061 84.13970921109652
1426: -1969.5407876564227 -2053.6276610259747 84.08687336955211
1427: -1969.5407863362327 -2053.5742244519647 84.0334381157321
1428: -1969.5407850082056 -2053.5202085552687 83.9794235470631
1429: -1969.5407836731595 -2053.465633576459 83.92484990329945
1430: -1969.540782331897 -2053.4105198850875 83.86973755319049
1431: -1969.5407809852193 -2053.3548879664604 83.81410698124122
1432: -1969.5407796339127 -2053.2987584084835 83.75797877457077
1433: -1969.540778278762 -2053.2421518886404 83.70137360987846
1434: -1969.5407769205422 -2053.185089161069 83.64431224052669
1435: -1969.5407755600118 -2053.1275910437616 83.5868154837498
1436: -1969.5407741979297 -2053.0696784059237 83.52890420799403
1437: -1969.5407728350408 -2053.011372155444 83.47059932040311
1438: -1969.5407714720734 -2052.9526932265258 83.41192175445231
1439: -1969.5407701097513 -2052.893662567495 83.35289245774378
1440: -1969.5407687487857 -2052.834301128755 83.29353237996949
1441: -1969.540767389871 -2052.7746298509214 83.23386246105044
1442: -1969.5407660336925 -2052.7146696531527 83.17390361946008
1443: -1969.540764680923 -2052.6544414216633 83.11367674074027
1444: -1969.5407633322156 -2052.5939659984333 83.05320266621766
1445: -1969.5407619882144 -2052.5332641701393 82.99250218192496
1446: -1969.540760649549 -2052.4723566572866 82.9315960077377
1447: -1969.540759316833 -2052.4112641035626 82.87050478672964
1448: -1969.5407579906623 -2052.3500070654163 82.80924907475408
1449: -1969.5407566716208 -2052.2886060018773 82.74784933025637
1450: -1969.5407553602759 -2052.2270812645957 82.68632590431987
1451: -1969.5407540571782 -2052.165453088132 82.6246990309536
1452: -1969.5407527628593 -2052.103741580479 82.56298881761975
1453: -1969.5407514778435 -2052.041966713851 82.5012152360072
1454: -1969.5407502026283 -2051.98014831568 82.43939811305161
1455: -1969.5407489377062 -2051.9183060599075 82.3775571222013
1456: -1969.5407476835428 -2051.8564594584745 82.31571177493169
1457: -1969.5407464405955 -2051.7946278531003 82.25388141250488
1458: -1969.5407452093013 -2051.7328304072757 82.19208519797436
1459: -1969.5407439900894 -2051.67108609852 82.13034210843053
1460: -1969.5407427833647 -2051.60941371085 82.06867092748516
1461: -1969.5407415895233 -2051.5478318275113 82.00709023798795
1462: -1969.5407404089465 -2051.486358823919 81.9456184149725
1463: -1969.5407392419993 -2051.4250128608214 81.88427361882218
1464: -1969.5407380890383 -2051.3638118776908 81.82307378865238
1465: -1969.5407369504048 -2051.3027735863006 81.76203663589591
1466: -1969.540735826432 -2051.2419154645204 81.70117963808842
1467: -1969.5407347174364 -2051.1812547502764 81.64052003283986
1468: -1969.5407336237276 -2051.1208084357104 81.58007481198267
1469: -1969.5407325456076 -2051.0605932614944 81.51986071588672
1470: -1969.5407314833699 -2051.0006257112977 81.45989422792783
1471: -1969.540730437299 -2050.9409220063976 81.40019156909848
1472: -1969.54072940767 -2050.881498100417 81.34076869274722
1473: -1969.5407283947604 -2050.822369674195 81.28164127943478
1474: -1969.5407273988353 -2050.7635521307275 81.2228247318921
1475: -1969.5407264201615 -2050.7050605902305 81.16433417006903
1476: -1969.540725459002 -2050.6469098852585 81.10618442625648
1477: -1969.5407245156164 -2050.589114555888 81.0483900402716
1478: -1969.5407235902635 -2050.5316888449556 80.99096525469224
1479: -1969.5407226832087 -2050.474646693333 80.93392401012424
1480: -1969.540721794705 -2050.418001735198 80.87727994049281
1481: -1969.5407209250232 -2050.3617672933665 80.82104636834339
1482: -1969.5407200744244 -2050.3059563745637 80.76523630013924
1483: -1969.54071924318 -2050.2505816647276 80.70986242154748
1484: -1969.540718431563 -2050.1956555242623 80.65493709269934
1485: -1969.5407176398526 -2050.141189983272 80.60047234341937
1486: -1969.5407168683323 -2050.0871967367434 80.54647986841105
1487: -1969.5407161172895 -2050.033687139685 80.49297102239525
1488: -1969.5407153870258 -2049.980672202218 80.43995681519232
1489: -1969.5407146778327 -2049.9281625845774 80.38744790674473
1490: -1969.5407139900306 -2049.8761685921077 80.33545460207701
1491: -1969.5407133239248 -2049.8247001701147 80.28398684618998
1492: -1969.540712679843 -2049.7737668987334 80.23305421889043
1493: -1969.5407120581103 -2049.723377987666 80.18266592955572
1494: -1969.5407114590628 -2049.673542270901 80.13283081183837
1495: -1969.5407108830373 -2049.624268201351 80.08355731831342
1496: -1969.540710330381 -2049.5755638454584 80.03485351507746
1497: -1969.540709801439 -2049.527436877743 79.98672707630406
1498: -1969.5407092965688 -2049.479894575338 79.93918527876943
1499: -1969.5407088161235 -2049.4329438124814 79.89223499635803
1500: -1969.5407083604612 -2049.3865910550226 79.8458826945614
1501: -1969.5407079299384 -2049.3408423549267 79.80013442498831
1502: -1969.5407075249113 -2049.2957033448097 79.75499581989841
1503: -1969.5407071457382 -2049.251179232523 79.71047208678486
1504: -1969.5407067927656 -2049.2072747957855 79.66656800301982
1505: -1969.5407064663448 -2049.1639943769333 79.62328791058842
1506: -1969.540706166811 -2049.1213418777456 79.58063571093447
1507: -1969.5407058944963 -2049.0793207544366 79.53861485994015
1508: -1969.5407056497222 -2049.0379340127915 79.49722836306933
1509: -1969.5407054327914 -2048.9971842034884 79.45647877069693
1510: -1969.5407052440012 -2048.9570734176577 79.41636817365662
1511: -1969.5407050836293 -2048.9176032826626 79.37689819903325
1512: -1969.5407049519335 -2048.8787749581634 79.33807000622981
1513: -1969.540704849151 -2048.84058913249 79.29988428333905
1514: -1969.5407047754998 -2048.8030460193504 79.26234124385059
1515: -1969.5407047311664 -2048.76614535489 79.22544062372333
1516: -1969.5407047163192 -2048.729886395173 79.1891816788536
1517: -1969.540704731093 -2048.6942679140634 79.15356318297036
1518: -1969.5407047755898 -2048.659288201576 79.11858342598636
1519: -1969.540704849884 -2048.624945062719 79.08424021283483
1520: -1969.5407049540113 -2048.5912358168325 79.05053086282119
1521: -1969.540705087972 -2048.5581572974884 79.0174522095164
1522: -1969.5407052517296 -2048.525705852949 78.98500060121951
1523: -1969.5407054452046 -2048.4938773472186 78.95317190201408
1524: -1969.5407056682775 -2048.4626671617207 78.92196149344309
1525: -1969.540705920785 -2048.432070197609 78.8913642768239
1526: -1969.54070620252 -2048.402080878744 78.86137467622417
1527: -1969.5407065132301 -2048.3726931553483 78.83198664211811
1528: -1969.5407068526215 -2048.3439005083583 78.80319365573685
1529: -1969.5407072203411 -2048.315695954473 78.77498873413185
1530: -1969.5407076160002 -2048.288072051958 78.74736443595772
1531: -1969.5407080391503 -2048.2610209071395 78.7203128679892
1532: -1969.5407084893016 -2048.2345341816767 78.6938256923751
1533: -1969.540708965913 -2048.2086031005506 78.66789413463775
1534: -1969.5407094683967 -2048.183218460811 78.64250899241443
1535: -1969.5407099961121 -2048.1583706410574 78.61766064494543
1536: -1969.5407105483707 -2048.1340496116713 78.59333906330065
1537: -1969.540711124436 -2048.110244945776 78.56953382133966
1538: -1969.5407117235277 -2048.086945830925 78.54623410739723
1539: -1969.5407123448178 -2048.0641410814974 78.52342873667956
1540: -1969.5407129874284 -2048.0418191517856 78.50110616435718
1541: -1969.5407136504436 -2048.019968149782 78.47925449933848
1542: -1969.5407143329037 -2047.9985758516045 78.45786151870077
1543: -1969.5407150338056 -2047.9776297165638 78.4369146827583
1544: -1969.540715752114 -2047.9571169028534 78.41640115073945
1545: -1969.540716486748 -2047.9370242837954 78.39630779704758
1546: -1969.5407172366006 -2047.9173384646735 78.37662122807303
1547: -1969.5407180005293 -2047.898045800055 78.35732779952565
1548: -1969.5407187773544 -2047.879132411605 78.3384136342507
1549: -1969.5407195658845 -2047.86058420638 78.31986464049565
1550: -1969.5407203648858 -2047.8423868954715 78.3016665305856
1551: -1969.5407211731153 -2047.8245260130843 78.28380483996887
1552: -1969.5407219893034 -2047.806986935896 78.26626494659259
1553: -1969.5407228121742 -2047.789754902738 78.24903209056387
1554: -1969.5407236404233 -2047.7728150344763 78.23209139405303
1555: -1969.5407244727492 -2047.7561523541442 78.21542788139502
1556: -1969.5407253078363 -2047.7397518071791 78.19902649934278
1557: -1969.5407261443634 -2047.72359828179 78.18287213742644
1558: -1969.5407269810187 -2047.7076766293906 78.16694964837198
1559: -1969.5407278164816 -2047.6919716850146 78.15124386853302
1560: -1969.540728649438 -2047.676468287726 78.13573963828804
1561: -1969.5407294785887 -2047.6611513009466 78.12042182235794
1562: -1969.540730302637 -2047.6460056326325 78.10527532999541
1563: -1969.540731120309 -2047.631016255312 78.09028513500317
1564: -1969.5407319303406 -2047.616168225874 78.07543629553324
1565: -1969.5407327314936 -2047.6014467051186 78.060713973625
1566: -1969.5407335225489 -2047.5868369769858 78.04610345443692
1567: -1969.5407343023137 -2047.5723244674457 78.03159016513193
1568: -1969.5407350696241 -2047.5578947629963 78.01715969337208
1569: -1969.540735823349 -2047.543533628737 78.00279780538781
1570: -1969.5407365623853 -2047.5292270259633 77.98849046357806
1571: -1969.5407372856705 -2047.5149611292798 77.97422384360935
1572: -1969.5407379921755 -2047.5007223431521 77.95998435097664
1573: -1969.5407386809136 -2047.486497317907 77.94575863699338
1574: -1969.5407393509383 -2047.4722729651185 77.93153361418005
1575: -1969.5407400013514 -2047.4580364723743 77.91729647102274
1576: -1969.5407406312916 -2047.4437753173636 77.90303468607213
1577: -1969.540741239948 -2047.4294772813087 77.88873604136079
1578: -1969.5407418265602 -2047.4151304616746 77.87438863511436
1579: -1969.5407423904107 -2047.4007232841473 77.85998089373652
1580: -1969.5407429308398 -2047.3862445138875 77.84550158304785
1581: -1969.5407434472356 -2047.371683266 77.83093981876439
1582: -1969.5407439390356 -2047.3570290152354 77.81628507619986
1583: -1969.5407444057316 -2047.3422716049129 77.80152719918117
1584: -1969.5407448468682 -2047.327401255034 77.78665640816568
1585: -1969.540745262047 -2047.3124085696015 77.77166330755456
1586: -1969.540745650913 -2047.2972845431093 77.75653889219612
1587: -1969.540746013181 -2047.2820205662563 77.74127455307527
1588: -1969.5407463486056 -2047.2666084307953 77.72586208218958
1589: -1969.5407466569964 -2047.2510403336078 77.71029367661137
1590: -1969.540746938223 -2047.2353088799628 77.69456194173975
1591: -1969.5407471922006 -2047.219407085948 77.67865989374748
1592: -1969.5407474188996 -2047.2033283801293 77.66258096122957
1593: -1969.5407476183393 -2047.187066604402 77.64631898606272
1594: -1969.5407477905917 -2047.1706160140766 77.62986822348492
1595: -1969.5407479357782 -2047.1539712771885 77.6132233414102
1596: -1969.5407480540657 -2047.1371274730552 77.59637941898956
1597: -1969.540748145669 -2047.1200800901051 77.57933194443606
1598: -1969.5407482108492 -2047.1028250229797 77.56207681213044
1599: -1969.5407482499143 -2047.08535856894 77.54461031902561
1600: -1969.540748263214 -2047.067677423585 77.52692916037097
1601: -1969.5407482511355 -2047.0497786759129 77.50903042477732
1602: -1969.5407482141084 -2047.0316598027537 77.49091158864532
1603: -1969.5407481526054 -2047.0133186625862 77.47257050998078
1604: -1969.5407480671304 -2046.9947534887538 77.45400542162344
1605: -1969.5407479582234 -2046.9759628821357 77.4352149239123
1606: -1969.5407478264551 -2046.9569458032724 77.4161979768173
1607: -1969.5407476724347 -2046.9377015639982 77.39695389156347
1608: -1969.540747496787 -2046.9182298185633 77.37748232177634
1609: -1969.5407473001817 -2046.8985305543595 77.35778325417779
1610: -1969.540747083296 -2046.8786040821592 77.337856998863
1611: -1969.5407468468438 -2046.8584510260314 77.31770417918749
1612: -1969.5407465915516 -2046.8380723128482 77.29732572129656
1613: -1969.5407463181673 -2046.8174691614952 77.27672284332797
1614: -1969.5407460274541 -2046.7966430717727 77.2558970443186
1615: -1969.5407457201939 -2046.7755958130422 77.2348500928484
1616: -1969.5407453971789 -2046.754329412632 77.21358401545311
1617: -1969.5407450592097 -2046.732846144047 77.19210108483739
1618: -1969.540744707097 -2046.7111485150185 77.17040380792143
1619: -1969.540744341657 -2046.68923925541 77.14849491375308
1620: -1969.5407439637067 -2046.6671213050236 77.12637734131691
1621: -1969.5407435740724 -2046.6447978013457 77.10405422727322
1622: -1969.540743173577 -2046.6222720672347 77.08152889365766
1623: -1969.5407427630366 -2046.5995475986106 77.05880483557405
1624: -1969.5407423432691 -2046.5766280521789 77.0358857089097
1625: -1969.5407419150797 -2046.5535172331859 77.01277531810607
1626: -1969.540741479275 -2046.5302190832879 76.98947760401272
1627: -1969.5407410366404 -2046.506737668496 76.96599663185573
1628: -1969.5407405879555 -2046.4830771673044 76.94233657934895
1629: -1969.5407401339883 -2046.459241858964 76.91850172497578
1630: -1969.5407396754845 -2046.4352361119545 76.89449643646994
1631: -1969.5407392131751 -2046.4110643726972 76.87032515952197
1632: -1969.540738747779 -2046.3867311545155 76.8459924067364
1633: -1969.5407382799817 -2046.3622410268472 76.82150274686553
1634: -1969.5407378104564 -2046.3375986047997 76.79686079434335
1635: -1969.5407373398475 -2046.3128085389915 76.77207119914394
1636: -1969.540736868779 -2046.2878755057618 76.74713863698285
1637: -1969.540736397847 -2046.2628041977352 76.72206779988821
1638: -1969.5407359276207 -2046.2375993147757 76.696863387155
1639: -1969.540735458633 -2046.2122655553385 76.67153009670551
1640: -1969.5407349914035 -2046.186807608275 76.64607261687158
1641: -1969.540734526402 -2046.1612301450168 76.62049561861485
1642: -1969.540734064081 -2046.1355378122814 76.59480374820038
1643: -1969.5407336048584 -2046.1097352251943 76.56900162033605
1644: -1969.5407331491108 -2046.083826960902 76.54309381179112
1645: -1969.5407326971924 -2046.0578175526964 76.51708485550391
1646: -1969.5407322494161 -2046.031711484604 76.49097923518802
1647: -1969.5407318060625 -2046.0055131865072 76.46478138044482
1648: -1969.5407313673754 -2045.9792270297653 76.43849566238994
1649: -1969.5407309335683 -2045.9528573233647 76.41212638979638
1650: -1969.5407305048145 -2045.9264083105747 76.38567780576014
1651: -1969.5407300812549 -2045.8998841661437 76.35915408488879
1652: -1969.5407296629946 -2045.8732889940095 76.33255933101498
1653: -1969.5407292501036 -2045.8466268255356 76.30589757543208
1654: -1969.5407288426165 -2045.8199016182687 76.27917277565204
1655: -1969.540728440535 -2045.793117255214 76.25238881467894
1656: -1969.5407280438264 -2045.7662775446222 76.22554950079584
1657: -1969.540727652424 -2045.7393862202796 76.19865856785557
1658: -1969.540727266232 -2045.7124469423009 76.17171967606895
1659: -1969.5407268851143 -2045.6854632983952 76.144736413281
1660: -1969.5407265089143 -2045.6584388056376 76.11771229672327
1661: -1969.5407261374392 -2045.63137691267 76.09065077523088
1662: -1969.540725770463 -2045.604281002374 76.06355523191077
1663: -1969.5407254077422 -2045.5771543949886 76.0364289872465
1664: -1969.5407250489975 -2045.5500003516208 76.0092753026234
1665: -1969.5407246939296 -2045.5228220781867 75.982097384257
1666: -1969.540724342209 -2045.4956227297164 75.95489838750736
1667: -1969.5407239934887 -2045.468405415048 75.92768142155927
1668: -1969.5407236473943 -2045.4411732018423 75.90044955444797
1669: -1969.5407233035398 -2045.413929121951 75.87320581841122
1670: -1969.5407229615082 -2045.3866761770503 75.84595321554212
1671: -1969.5407226208777 -2045.3594173446015 75.81869472372375
1672: -1969.5407222812066 -2045.3321555840264 75.79143330281973
1673: -1969.540721942034 -2045.3048938431311 75.76417190109716
1674: -1969.540721602895 -2045.2776350647518 75.73691346185693
1675: -1969.540721263309 -2045.250382193556 75.70966093024707
1676: -1969.5407209227894 -2045.223138183021 75.68241726023162
1677: -1969.540720580843 -2045.1959060025335 75.65518542169043
1678: -1969.5407202369702 -2045.168688644593 75.62796840762276
1679: -1969.5407198906692 -2045.1414891320971 75.60076924142811
1680: -1969.5407195414311 -2045.1143105256688 75.57359098423755
1681: -1969.5407191887612 -2045.0871559310297 75.54643674226854
1682: -1969.540718832155 -2045.0600285063308 75.51930967417566
1683: -1969.5407184711094 -2045.0329314694823 75.49221299837288
1684: -1969.5407181051414 -2045.0058681054386 75.46515000029723
1685: -1969.5407177337645 -2044.9788417733544 75.43812403958985
1686: -1969.5407173565009 -2044.951855913669 75.4111385571683
1687: -1969.5407169728899 -2044.924914055052 75.3841970821623
1688: -1969.5407165824809 -2044.8980198211711 75.35730323869036
1689: -1969.5407161848357 -2044.8711769372858 75.33046075245007
1690: -1969.540715779534 -2044.844389236633 75.3036734570992
1691: -1969.5407153661693 -2044.817660666573 75.27694530040358
1692: -1969.5407149443608 -2044.7909952944897 75.2502803501288
1693: -1969.5407145137435 -2044.7643973133968 75.22368279965325
1694: -1969.5407140739726 -2044.7378710472547 75.19715697328212
1695: -1969.540713624729 -2044.7114209559686 75.17070733123965
1696: -1969.540713165718 -2044.6850516400418 75.1443384743239
1697: -1969.5407126966666 -2044.6587678448666 75.11805514819994
1698: -1969.540712217332 -2044.6325744646508 75.09186224731894
1699: -1969.5407117275022 -2044.6064765459457 75.06576481844364
1700: -1969.5407112269852 -2044.58047929075 75.03976806376475
1701: -1969.5407107156227 -2044.5545880592174 75.0138773435946
1702: -1969.5407101932872 -2044.5288083719117 74.98809817862448
1703: -1969.5407096598844 -2044.5031459116174 74.96243625173297
1704: -1969.5407091153481 -2044.4776065246824 74.93689740933421
1705: -1969.540708559643 -2044.4521962219003 74.91148766225727
1706: -1969.5407079927702 -2044.4269211789165 74.8862131861463
1707: -1969.540707414765 -2044.4017877361402 74.86108032137525
1708: -1969.5407068256898 -2044.3768023981609 74.8360955724711
1709: -1969.5407062256486 -2044.351971832687 74.81126560703852
1710: -1969.5407056147717 -2044.3273028689575 74.78659725418578
1711: -1969.5407049932294 -2044.3028024956748 74.76209750244547
1712: -1969.5407043612254 -2044.2784778584178 74.7377734971923
1713: -1969.540703718993 -2044.2543362565477 74.71363253755464
1714: -1969.5407030668025 -2044.2303851396266 74.68968207282413
1715: -1969.5407024049582 -2044.206632103321 74.66592969836285
1716: -1969.5407017337977 -2044.1830848848115 74.64238315101369
1717: -1969.5407010536883 -2044.1597513577058 74.61905030401759
1718: -1969.540700365035 -2044.136639526479 74.59593916144404
1719: -1969.5406996682677 -2044.113757520409 74.57305785214135
1720: -1969.5406989638489 -2044.091113587064 74.55041462321515
1721: -1969.540698252282 -2044.0687160853265 74.52801783304453
1722: -1969.5406975340866 -2044.046573477932 74.50587594384548
1723: -1969.5406968098157 -2044.0246943236093 74.48399751379351
1724: -1969.5406960800572 -2044.0030872687753 74.46239118871806
1725: -1969.5406953454183 -2043.9817610387984 74.44106569338015
1726: -1969.5406946065289 -2043.9607244288788 74.42002982235003
1727: -1969.5406938640572 -2043.9399862945552 74.39929243049806
1728: -1969.540693118678 -2043.9195555417937 74.3788624231156
1729: -1969.5406923711093 -2043.8994411167914 74.35874874568198
1730: -1969.5406916220713 -2043.8796519953676 74.33896037329633
1731: -1969.5406908723173 -2043.8601971721087 74.31950629979143
1732: -1969.540690122613 -2043.8410856491614 74.30039552654864
1733: -1969.5406893737418 -2043.822326424776 74.28163705103422
1734: -1969.5406886265105 -2043.803928481588 74.26323985507737
1735: -1969.5406878817323 -2043.7859007746417 74.24521289290941
1736: -1969.5406871402377 -2043.7682522192251 74.2275650789875
1737: -1969.540686402866 -2043.7509916784888 74.21030527562291
1738: -1969.5406856704708 -2043.7341279509083 74.19344228043737
1739: -1969.5406849439107 -2043.7176697575806 74.17698481366979
1740: -1969.5406842240554 -2043.7016257294115 74.16094150535599
1741: -1969.5406835117772 -2043.6860043941826 74.14532088240551
1742: -1969.5406828079545 -2043.6708141635522 74.13013135559785
1743: -1969.540682113466 -2043.6560633199892 74.11538120652344
1744: -1969.5406814291923 -2043.6417600036848 74.1010785744924
1745: -1969.540680756018 -2043.6279121994528 74.08723144343477
1746: -1969.540680094813 -2043.6145277236305 74.0738476288174
1747: -1969.5406794464539 -2043.6016142110543 74.06093476460055
1748: -1969.5406788118112 -2043.58917910207 74.04850029025867
1749: -1969.5406781917445 -2043.577229629635 74.0365514378905
1750: -1969.540677587104 -2043.5657728065441 74.02509521944002
1751: -1969.5406769987355 -2043.5548154127894 74.01413841405387
1752: -1969.5406764274624 -2043.5443639830612 74.00368755559887
1753: -1969.5406758741065 -2043.534424794468 73.99374892036141
1754: -1969.5406753394698 -2043.5250038544234 73.9843285149537
1755: -1969.5406748243324 -2043.5161068887796 73.97543206444723
1756: -1969.5406743294661 -2043.5077393302242 73.96706500075805
1757: -1969.5406738556167 -2043.4999063069213 73.95923245130456
1758: -1969.5406734035096 -2043.4926126314683 73.95193922795868
1759: -1969.540672973852 -2043.4858627901651 73.94518981631312
1760: -1969.5406725673256 -2043.479660932609 73.93898836528341
1761: -1969.5406721845875 -2043.474010861653 73.93333867706554
1762: -1969.5406718262652 -2043.4689160237333 73.928244197468
1763: -1969.5406714929657 -2043.4643794996025 73.92370800663689
1764: -1969.5406711852647 -2043.4604039954577 73.91973281019303
1765: -1969.5406709037077 -2043.4569918345037 73.916320930796
1766: -1969.540670648808 -2043.4541449489627 73.91347430015485
1767: -1969.5406704210495 -2043.4518648725475 73.91119445149798
1768: -1969.5406702208875 -2043.4501527334078 73.90948251252027
1769: -1969.540670048738 -2043.4490092475571 73.90833919881912
1770: -1969.5406699049854 -2043.4484347128198 73.90776480783445
1771: -1969.5406697899753 -2043.4484290032794 73.9077592133043
1772: -1969.5406697040255 -2043.4489915642741 73.90832186024868
1773: -1969.540669647411 -2043.4501214079025 73.90945176049142
1774: -1969.5406696203738 -2043.451817109104 73.91114748873028
1775: -1969.5406696231125 -2043.4540768022778 73.91340717916512
1776: -1969.5406696557957 -2043.4568981784864 73.91622852269082
1777: -1969.5406697185463 -2043.460278483209 73.91960876466278
1778: -1969.5406698114523 -2043.4642145146945 73.92354470324227
1779: -1969.5406699345635 -2043.4687026228878 73.92803268832428
1780: -1969.5406700878889 -2043.473738708944 73.93306862105511
1781: -1969.540670271394 -2043.4793182253345 73.93864795394046
1782: -1969.5406704850143 -2043.4854361765622 73.94476569154797
1783: -1969.5406707286375 -2043.4920871204424 73.95141639180507
1784: -1969.540671002111 -2043.499265170004 73.95859416789322
1785: -1969.540671305252 -2043.506963995988 73.96629269073573
1786: -1969.540671637828 -2043.5151768299086 73.97450519208073
1787: -1969.540671999572 -2043.5238964677467 73.9832244681747
1788: -1969.5406723901801 -2043.5331152742042 73.99244288402402
1789: -1969.5406728093087 -2043.5428251875478 74.00215237823913
