Timestep    Total   Potential   Kinetic
3009: -4506.349324277853 -4672.164454238411 165.81512996055775
3010: -4506.349325532654 -4672.249926295502 165.90060076284763
3011: -4506.3493268779985 -4672.337533201533 165.98820632353483
3012: -4506.349328313255 -4672.427253805641 166.07792549238624
3013: -4506.349329837714 -4672.519065511174 166.16973567345914
3014: -4506.349331450572 -4672.612944288011 166.2636128374385
3015: -4506.349333150972 -4672.708864686189 166.35953153521731
3016: -4506.349334937959 -4672.806799850666 166.45746491270666
3017: -4506.349336810519 -4672.906721537369 166.55738472684976
3018: -4506.349338767553 -4673.008600130377 166.65926136282454
3019: -4506.349340807895 -4673.112404660304 166.7630638524086
3020: -4506.34934293031 -4673.218102823796 166.8687598934857
3021: -4506.349345133487 -4673.325661004158 166.97631587067073
3022: -4506.349347416066 -4673.4350442930845 167.08569687701836
3023: -4506.349349776607 -4673.546216513409 167.19686673680158
3024: -4506.34935221361 -4673.659140242933 167.30978802932336
3025: -4506.349354725512 -4673.773776839243 167.42442211373069
3026: -4506.349357310687 -4673.890086465497 167.54072915481035
3027: -4506.3493599674775 -4674.008028117205 167.65866814972756
3028: -4506.349362694131 -4674.127559649809 167.77819695567823
3029: -4506.349365488862 -4674.248637807286 167.89927231842452
3030: -4506.349368349837 -4674.3712182515155 168.02184990167805
3031: -4506.3493712751815 -4674.495255592482 168.14588431730053
3032: -4506.349374262931 -4674.620703419214 168.27132915628303
3033: -4506.349377311134 -4674.747514331609 168.39813702047428
3034: -4506.349380417752 -4674.875639972775 168.52625955502265
3035: -4506.349383580743 -4675.005031062233 168.65564748148978
3036: -4506.349386797984 -4675.135637429596 168.7862506316114
3037: -4506.349390067361 -4675.267408049022 168.9180179816612
3038: -4506.349393386687 -4675.400291074069 169.0508976873828
3039: -4506.34939675377 -4675.534233873228 169.1848371194587
3040: -4506.349400166386 -4675.669183065858 169.31978289947256
3041: -4506.349403622269 -4675.805084558606 169.45568093633665
3042: -4506.349407119143 -4675.941883582283 169.59247646313995
3043: -4506.349410654715 -4676.079524729102 169.7301140743866
3044: -4506.349414226649 -4676.217951990236 169.86853776358674
3045: -4506.349417832609 -4676.357108793771 170.0076909611618
3046: -4506.349421470253 -4676.496938042884 170.14751657263017
3047: -4506.349425137185 -4676.637382154224 170.28795701703908
3048: -4506.349428831065 -4676.778383096664 170.4289542655989
3049: -4506.349432549477 -4676.919882429976 170.5704498804993
3050: -4506.349436290025 -4677.061821343877 170.71238505385324
3051: -4506.349440050329 -4677.20414069708 170.8547006467512
3052: -4506.349443827975 -4677.346781056353 170.9973372283788
3053: -4506.349447620564 -4677.489682735735 171.14023511517073
3054: -4506.349451425718 -4677.63278583568 171.28333440996155
3055: -4506.349455241027 -4677.776030282131 171.42657504110457
3056: -4506.349459064102 -4677.919355865623 171.569896801521
3057: -4506.349462892572 -4678.062702280223 171.7132393876508
3058: -4506.349466724069 -4678.206009162337 171.8565424382676
3059: -4506.3494705562225 -4678.349216129353 171.99974557313107
3060: -4506.349474386712 -4678.492262818151 172.14278843143862
3061: -4506.349478213189 -4678.635088923242 172.28561071005257
3062: -4506.349482033374 -4678.777634234838 172.42815220146352
3063: -4506.3494858449585 -4678.919838676427 172.57035283146908
3064: -4506.349489645685 -4679.061642342214 172.7121526965293
3065: -4506.34949343332 -4679.2029855340925 172.85349210077254
3066: -4506.349497205632 -4679.34380879826 172.99431159262775
3067: -4506.349500960451 -4679.484052961498 173.1345520010462
3068: -4506.349504695599 -4679.623659166892 173.27415447129349
3069: -4506.349508408965 -4679.762568909241 173.41306050027578
3070: -4506.349512098445 -4679.900724069831 173.5512119713858
3071: -4506.3495157619745 -4680.038066950802 173.68855118882797
3072: -4506.349519397533 -4680.174540308945 173.8250209114117
3073: -4506.34952300312 -4680.310087388899 173.96056438577895
3074: -4506.349526576794 -4680.4446519558405 174.0951253790462
3075: -4506.34953011664 -4680.578178327477 174.22864821083638
3076: -4506.349533620795 -4680.710611405476 174.36107778468096
3077: -4506.349537087404 -4680.841896706174 174.49235961877037
3078: -4506.349540514722 -4680.971980390747 174.6224398760248
3079: -4506.3495439009785 -4681.1008092944585 174.75126539348005
3080: -4506.349547244491 -4681.228330955449 174.87878371095783
3081: -4506.349550543611 -4681.354493642616 175.00494309900492
3082: -4506.349553796736 -4681.479246382826 175.1296925860911
3083: -4506.349557002321 -4681.6025389873585 175.25298198503825
3084: -4506.349560158869 -4681.724322077548 175.37476191867844
3085: -4506.3495632649165 -4681.844547109632 175.49498384471588
3086: -4506.349566319066 -4681.963166398857 175.61360007979027
3087: -4506.349569319991 -4682.080133142711 175.73056382271957
3088: -4506.3495722663765 -4682.195401443297 175.84582917692003
3089: -4506.3495751569835 -4682.308926328974 175.95935117199014
3090: -4506.349577990637 -4682.420663775088 176.0710857844502
3091: -4506.3495807661975 -4682.5305707238285 176.18098995763066
3092: -4506.349583482568 -4682.638605103273 176.28902162070506
3093: -4506.349586138754 -4682.744725845613 176.39513970685937
3094: -4506.349588733766 -4682.848892904363 176.49930417059733
3095: -4506.34959126668 -4682.951067270858 176.60147600417807
3096: -4506.349593736642 -4683.051210989827 176.7016172531844
3097: -4506.349596142843 -4683.149287174065 176.7996910312211
3098: -4506.349598484529 -4683.245260018278 176.8956615337486
3099: -4506.349600761004 -4683.339094812052 176.98949405104855
3100: -4506.349602971622 -4683.43075795195 177.08115498032822
3101: -4506.349605115773 -4683.520216952741 177.1706118369688
3102: -4506.349607192933 -4683.607440457855 177.25783326492143
3103: -4506.349609202603 -4683.6923982488615 177.34278904625893
3104: -4506.349611144339 -4683.775061254231 177.4254501098923
3105: -4506.349613017783 -4683.855401557241 177.5057885394578
3106: -4506.349614822551 -4683.9333924029415 177.58377758039018
3107: -4506.349616558391 -4684.009008204576 177.65939164618496
3108: -4506.349618225068 -4684.082224548941 177.73260632387226
3109: -4506.349619822354 -4684.153018201058 177.8033983787046
3110: -4506.34962135013 -4684.221367108208 177.87174575807785
3111: -4506.349622808292 -4684.287250402993 177.93762759470084
3112: -4506.349624196774 -4684.350648405802 178.00102420902743
3113: -4506.349625515561 -4684.4115426265225 178.06191711096216
3114: -4506.349626764684 -4684.469915765549 178.1202890008645
3115: -4506.3496279442215 -4684.525751714085 178.17612376986375
3116: -4506.349629054271 -4684.579035553772 178.2294064995009
3117: -4506.349630094984 -4684.629753555704 178.28012346072038
3118: -4506.349631066541 -4684.677893178765 178.32826211222377
3119: -4506.349631969168 -4684.723443067379 178.37381109821132
3120: -4506.349632803112 -4684.766393048635 178.41676024552316
3121: -4506.34963356866 -4684.806734128863 178.45710056020425
3122: -4506.349634266139 -4684.844458489648 178.49482422350846
3123: -4506.349634895895 -4684.879559483263 178.52992458736725
3124: -4506.349635458311 -4684.912031627643 178.56239616933206
3125: -4506.349635953798 -4684.941870600819 178.59223464702123
3126: -4506.349636382786 -4684.969073234866 178.6194368520804
3127: -4506.349636745726 -4684.993637509408 178.64400076368233
3128: -4506.34963704312 -4685.0155625447005 178.6659255015806
3129: -4506.34963727548 -4685.034848594218 178.68521131873817
3130: -4506.349637443318 -4685.051497036864 178.70185959354583
3131: -4506.349637547209 -4685.06551036886 178.71587282165115
3132: -4506.349637587705 -4685.07689219512 178.72725460741543
3133: -4506.3496375653995 -4685.08564722041 178.73600965500967
3134: -4506.349637480928 -4685.091781240103 178.74214375917452
3135: -4506.349637334892 -4685.095301130545 178.74566379565283
3136: -4506.349637127944 -4685.096214839257 178.74657771131288
3137: -4506.349636860727 -4685.094531374705 178.74489451397812
3138: -4506.3496365339315 -4685.090260795907 178.740624261975
3139: -4506.349636148234 -4685.083414201646 178.73377805341138
3140: -4506.349635704333 -4685.074003719538 178.72436801520493
3141: -4506.349635202949 -4685.062042494814 178.71240729186465
3142: -4506.349634644797 -4685.047544678841 178.69791003404382
3143: -4506.3496340306065 -4685.030525417478 178.68089138687185
3144: -4506.349633361111 -4685.0110008391885 178.66136747807744
3145: -4506.349632637085 -4684.988988042996 178.63935540591157
3146: -4506.349631859268 -4684.964505086149 178.61487322688077
3147: -4506.349631028446 -4684.937570971741 178.58793994329426
3148: -4506.349630145392 -4684.908205636035 178.55857549064274
3149: -4506.349629210882 -4684.876429935689 178.5268007248068
3150: -4506.349628225724 -4684.842265634829 178.49263740910575
3151: -4506.349627190701 -4684.805735391894 178.45610820119336
3152: -4506.349626106626 -4684.766862746433 178.41723663980673
3153: -4506.349624974317 -4684.725672105689 178.37604713137276
3154: -4506.349623794584 -4684.68218873106 178.3325649364761
3155: -4506.349622568266 -4684.636438724463 178.28681615619752
3156: -4506.349621296173 -4684.588449014495 178.23882771832263
3157: -4506.349619979151 -4684.538247342576 178.18862736342504
3158: -4506.3496186180455 -4684.485862248876 178.13624363083056
3159: -4506.349617213696 -4684.431323058161 178.08170584446515
3160: -4506.349615766944 -4684.37465986553 178.02504409858528
3161: -4506.349614278671 -4684.31590352207 177.9662892433992
3162: -4506.349612749709 -4684.255085620289 177.9054728705793
3163: -4506.349611180958 -4684.192238479623 177.84262729866478
3164: -4506.349609573251 -4684.127395131617 177.77778555836616
3165: -4506.349607927486 -4684.060589305244 177.71098137775786
3166: -4506.349606244527 -4683.991855411909 177.6422491673815
3167: -4506.349604525276 -4683.921228530516 177.57162400523956
3168: -4506.349602770615 -4683.848744392316 177.49914162170083
3169: -4506.349600981422 -4683.774439365725 177.42483838430365
3170: -4506.349599158605 -4683.698350441075 177.34875128246946
3171: -4506.349597303063 -4683.620515215183 177.27091791212004
3172: -4506.349595415712 -4683.540971875918 177.19137646020584
3173: -4506.349593497445 -4683.459759186589 177.11016568914346
3174: -4506.34959154918 -4683.376916470343 177.0273249211625
3175: -4506.349589571844 -4683.292483594409 176.94289402256445
3176: -4506.349587566335 -4683.206500954232 176.856913387897
3177: -4506.349585533599 -4683.119009457637 176.76942392403814
3178: -4506.349583474567 -4683.030050508764 176.6804670341973
3179: -4506.349581390151 -4682.939665991981 176.59008460183043
3180: -4506.349579281316 -4682.847898255788 176.49831897447206
3181: -4506.349577148975 -4682.754790096456 176.40521294748154
3182: -4506.349574994101 -4682.660384741808 176.31080974770748
3183: -4506.349572817633 -4682.5647258347035 176.2151530170701
3184: -4506.349570620524 -4682.467857416581 176.11828679605657
3185: -4506.349568403728 -4682.369823910867 176.02025550713935
3186: -4506.349566168212 -4682.270670106319 175.92110393810688
3187: -4506.349563914956 -4682.170441140269 175.82087722531259
3188: -4506.349561644902 -4682.069182481744 175.71962083684195
3189: -4506.3495593590505 -4681.966939914644 175.61738055559377
3190: -4506.34955705837 -4681.863759520646 175.51420246227642
3191: -4506.349554743852 -4681.759687662176 175.41013291832334
3192: -4506.349552416487 -4681.654770965204 175.30521854871645
3193: -4506.34955007726 -4681.549056301987 175.19950622472678
3194: -4506.349547727183 -4681.44259077375 175.09304304656783
3195: -4506.349545367244 -4681.335421693199 174.9858763259553
3196: -4506.349542998471 -4681.227596567056 174.8780535685842
3197: -4506.349540621867 -4681.119163078375 174.76962245650768
3198: -4506.349538238463 -4681.010169068891 174.66063083042815
3199: -4506.349535849277 -4680.9006625211705 174.55112667189343
3200: -4506.349533455344 -4680.790691540743 174.4411580853998
3201: -4506.349531057701 -4680.680304338099 174.33077328039812
3202: -4506.349528657394 -4680.569549210598 174.22002055320354
3203: -4506.349526255469 -4680.45847452428 174.10894826881153
3204: -4506.34952385299 -4680.347128695601 173.997604842611
3205: -4506.349521451011 -4680.235560173015 173.88603872200383
3206: -4506.349519050602 -4680.123817418528 173.77429836792652
3207: -4506.349516652844 -4680.011948889114 173.66243223627046
3208: -4506.349514258796 -4679.900003018004 173.5504887592083
3209: -4506.349511869579 -4679.788028196003 173.43851632642455
3210: -4506.349509486265 -4679.676072752514 173.3265632662492
3211: -4506.349507109962 -4679.564184936662 173.21467782670007
3212: -4506.349504741751 -4679.452412898186 173.10290815643495
3213: -4506.349502382777 -4679.3408046683935 172.99130228561663
3214: -4506.349500034137 -4679.22940814083 172.8799081066923
3215: -4506.349497696954 -4679.118271052051 172.76877335509658
3216: -4506.3494953723575 -4679.007440962235 172.65794558987756
3217: -4506.349493061475 -4678.89696523573 172.54747217425447
3218: -4506.3494907654485 -4678.786891021562 172.43740025611362
3219: -4506.349488485408 -4678.677265233857 172.32777674844843
3220: -4506.349486222495 -4678.568134532247 172.2186483097519
3221: -4506.349483977871 -4678.459545302242 172.11006132437063
3222: -4506.349481752658 -4678.351543635488 172.00206188283005
3223: -4506.349479548022 -4678.244175310161 171.89469576213938
3224: -4506.349477365092 -4678.1374857711835 171.78800840609185
3225: -4506.349475205044 -4678.031520110611 171.6820449055677
3226: -4506.3494730689945 -4677.926323047851 171.576849978856
3227: -4506.349470958108 -4677.821938910115 171.47246795200687
3228: -4506.349468873522 -4677.718411612753 171.3689427392314
3229: -4506.34946681637 -4677.615784639732 171.26631782336193
3230: -4506.349464787783 -4677.514101024175 171.1646362363918
3231: -4506.349462788895 -4677.413403329001 171.06394054010633
3232: -4506.349460820824 -4677.313733627658 170.96427280683338
3233: -4506.349458884676 -4677.215133484991 170.86567460031554
3234: -4506.34945698155 -4677.117643938292 170.76818695674115
3235: -4506.349455112535 -4677.021305478473 170.67185036593753
3236: -4506.349453278718 -4676.926158031478 170.57670475275953
3237: -4506.349451481147 -4676.8322409398315 170.48278945868404
3238: -4506.349449720885 -4676.739592944522 170.39014322363695
3239: -4506.349447998955 -4676.648252167028 170.29880416807305
3240: -4506.349446316372 -4676.5582560917 170.20880977532804
3241: -4506.349444674125 -4676.469641548393 170.1201968742676
3242: -4506.349443073211 -4676.382444695462 170.03300162225145
3243: -4506.34944151455 -4676.296701002988 169.9472594884383
3244: -4506.349439999097 -4676.212445236547 169.86300523745055
3245: -4506.34943852773 -4676.129711441149 169.78027291341954
3246: -4506.34943710135 -4676.048532925786 169.6990958244363
3247: -4506.349435720794 -4675.96894224822 169.6195065274256
3248: -4506.349434386893 -4675.890971200358 169.5415368134647
3249: -4506.349433100431 -4675.814650793997 169.46521769356565
3250: -4506.3494318621615 -4675.740011247107 169.3905793849451
3251: -4506.349430672838 -4675.667081970631 169.31765129779362
3252: -4506.349429533136 -4675.595891555703 169.2464620225676
3253: -4506.34942844372 -4675.526467761539 169.17703931781872
3254: -4506.349427405214 -4675.458837503793 169.1094100985793
3255: -4506.349426418202 -4675.393026843516 169.04360042531383
3256: -4506.3494254832585 -4675.329060976719 168.97963549346014
3257: -4506.349424600878 -4675.266964224439 168.91753962356105
3258: -4506.349423771543 -4675.206760023554 168.85733625201107
3259: -4506.349422995694 -4675.148470918112 168.79904792241828
3260: -4506.349422273706 -4675.092118551304 168.74269627759773
3261: -4506.34942160597 -4675.037723658174 168.68830205220428
3262: -4506.349420992795 -4674.985306058799 168.63588506600422
3263: -4506.349420434448 -4674.93488465225 168.58546421780215
3264: -4506.349419931174 -4674.8864774111935 168.5370574800193
3265: -4506.3494194831665 -4674.8401013770945 168.49068189392787
3266: -4506.34941909058 -4674.795772656125 168.44635356554494
3267: -4506.349418753532 -4674.753506415714 168.40408766218204
3268: -4506.349418472102 -4674.7133168817545 168.3638984096521
3269: -4506.349418246335 -4674.675217336464 168.32579909012955
3270: -4506.349418076212 -4674.639220116869 168.28980204065738
3271: -4506.349417961698 -4674.605336613997 168.25591865229845
3272: -4506.349417902717 -4674.57357727264 168.22415936992385
3273: -4506.34941789915 -4674.543951591778 168.19453369262789
3274: -4506.34941795085 -4674.516468125609 168.1670501747592
3275: -4506.349418057617 -4674.491134485181 168.14171642756372
3276: -4506.349418219242 -4674.467957340663 168.11853912142132
3277: -4506.349418435452 -4674.446942424115 168.097523988663
3278: -4506.349418705968 -4674.428094532932 168.07867582696412
3279: -4506.349419030465 -4674.411417533747 168.06199850328312
3280: -4506.349419408589 -4674.396914366938 168.04749495834986
3281: -4506.349419839959 -4674.384587051626 168.03516721166662
3282: -4506.3494203241635 -4674.374436691188 168.02501636702453
3283: -4506.349420860776 -4674.36646347928 168.01704261850438
3284: -4506.349421449324 -4674.36066670627 168.01124525694678
3285: -4506.349422089318 -4674.357044766202 168.00762267688387
3286: -4506.34942278025 -4674.3555951641465 168.00617238389617
3287: -4506.349423521596 -4674.35631452399 168.00689100239418
3288: -4506.349424312781 -4674.359198596574 168.00977428379343
3289: -4506.349425153253 -4674.364242268325 168.01481711507222
3290: -4506.349426042401 -4674.37143957009 168.02201352768907
3291: -4506.349426979637 -4674.380783686484 168.03135670684694
3292: -4506.349427964323 -4674.392266965404 168.04283900108118
3293: -4506.349428995819 -4674.405880927978 168.05645193215847
3294: -4506.349430073467 -4674.421616278736 168.07218620526905
3295: -4506.349431196614 -4674.439462916109 168.09003171949436
3296: -4506.349432364574 -4674.459409943112 168.10997757853906
3297: -4506.349433576647 -4674.481445678357 168.13201210170934
3298: -4506.3494348321365 -4674.505557667263 168.15612283512667
3299: -4506.349436130339 -4674.531732693501 168.18229656316177
3300: -4506.349437470539 -4674.559956790621 168.21051932008265
3301: -4506.349438851986 -4674.590215253885 168.24077640189904
3302: -4506.349440273967 -4674.622492652367 168.27305237840028
3303: -4506.349441735715 -4674.656772841092 168.3073311053765
3304: -4506.349443236484 -4674.693038973496 168.34359573701195
3305: -4506.349444775534 -4674.7312735139885 168.38182873845497
3306: -4506.349446352086 -4674.771458250633 168.42201189854805
3307: -4506.349447965363 -4674.8135743080875 168.4641263427245
3308: -4506.3494496145895 -4674.857602160651 168.50815254606212
3309: -4506.349451298984 -4674.903521645484 168.55407034649994
3310: -4506.349453017737 -4674.95131197595 168.6018589582134
3311: -4506.349454770064 -4675.000951755215 168.65149698515106
3312: -4506.349456555137 -4675.052418989873 168.70296243473635
3313: -4506.349458372149 -4675.105691103885 168.75623273173608
3314: -4506.349460220266 -4675.160744952569 168.811284732303
3315: -4506.349462098658 -4675.217556836855 168.86809473819702
3316: -4506.349464006476 -4675.276102517665 168.92663851118886
3317: -4506.349465942851 -4675.33635723051 168.9868912876589
3318: -4506.349467906933 -4675.398295700328 169.04882779339545
3319: -4506.349469897813 -4675.461892156414 169.11242225860124
3320: -4506.34947191463 -4675.527120347749 169.17764843311863
3321: -4506.349473956421 -4675.593953558306 169.24447960188456
3322: -4506.34947602231 -4675.66236462293 169.31288860062008
3323: -4506.349478111349 -4675.732325943118 169.38284783176914
3324: -4506.34948022256 -4675.803809503256 169.45432928069636
3325: -4506.349482354983 -4675.876786887135 169.5273045321518
3326: -4506.349484507621 -4675.951229294634 169.60174478701222
3327: -4506.349486679475 -4676.027107558788 169.67762087931237
3328: -4506.349488869498 -4676.104392163068 169.75490329357046
3329: -4506.349491076645 -4676.183053259064 169.83356218241917
3330: -4506.349493299837 -4676.263060684386 169.91356738454863
3331: -4506.349495537997 -4676.344383980966 169.99488844296835
3332: -4506.349497789997 -4676.426992413592 170.07749462359524
3333: -4506.349500054697 -4676.510854988866 170.1613549341689
3334: -4506.3495023309415 -4676.595940474445 170.2464381435036
3335: -4506.349504617553 -4676.682217418623 170.33271280107007
3336: -4506.349506913306 -4676.769654170224 170.42014725691797
3337: -4506.349509216992 -4676.858218898919 170.50870968192746
3338: -4506.34951152734 -4676.947879615738 170.5983680883986
3339: -4506.349513843093 -4677.038604194053 170.6890903509602
3340: -4506.349516162936 -4677.130360390744 170.78084422780702
3341: -4506.349518485571 -4677.223115867811 170.87359738224026
3342: -4506.349520809653 -4677.316838214169 170.96731740451685
3343: -4506.349523133813 -4677.411494967797 171.06197183398362
3344: -4506.349525456682 -4677.507053638169 171.15752818148653
3345: -4506.3495277768625 -4677.603481728898 171.25395395203586
3346: -4506.34953009295 -4677.70074676066 171.3512166677103
3347: -4506.3495324035 -4677.7988162942775 171.44928389077697
3348: -4506.349534707094 -4677.8976579540995 171.54812324700532
3349: -4506.349537002256 -4677.997239451402 171.64770244914584
3350: -4506.3495392875575 -4678.097528608108 171.74798932055052
3351: -4506.349541561499 -4678.1984933804 171.8489518189005
3352: -4506.349543822629 -4678.300101882641 171.9505580600119
3353: -4506.349546069449 -4678.402322411132 172.05277634168291
3354: -4506.349548300499 -4678.505123468049 172.15557516754947
3355: -4506.349550514301 -4678.608473785209 172.25892327090827
3356: -4506.349552709383 -4678.712342347852 172.36278963846956
3357: -4506.349554884279 -4678.816698418276 172.4671435339972
3358: -4506.349557037535 -4678.921511559331 172.57195452179565
3359: -4506.349559167719 -4679.026751657715 172.67719248999575
3360: -4506.349561273401 -4679.132388947 172.78282767359917
3361: -4506.349563353175 -4679.238394030405 172.888830677231
3362: -4506.34956540568 -4679.344737903235 172.99517249755527
3363: -4506.34956742954 -4679.451391974847 173.10182454530715
3364: -4506.349569423448 -4679.558328090338 173.2087586668907
3365: -4506.349571386092 -4679.665518551587 173.31594716549566
3366: -4506.3495733162235 -4679.772936137909 173.42336282168537
3367: -4506.349575212642 -4679.880554126047 173.53097891340533
3368: -4506.3495770741465 -4679.988346309512 173.63876923536594
3369: -4506.349578899618 -4680.096287017372 173.74670811775383
3370: -4506.349580687967 -4680.204351132185 173.85477044421833
3371: -4506.349582438182 -4680.31251410728 173.9629316690983
3372: -4506.349584149256 -4680.420751983088 174.07116783383177
3373: -4506.3495858203005 -4680.5290414028195 174.1794555825192
3374: -4506.349587450431 -4680.637359627016 174.28777217658507
3375: -4506.349589038862 -4680.745684547374 174.39609550851182
3376: -4506.349590584864 -4680.853994699458 174.50440411459402
3377: -4506.3495920877585 -4680.962269274449 174.61267718669018
3378: -4506.34959354696 -4681.0704881298925 174.72089458293254
3379: -4506.349594961934 -4681.1786317992955 174.8290368373621
3380: -4506.349596332219 -4681.286681500688 174.93708516846849
3381: -4506.349597657457 -4681.394619144057 175.04502148660086
3382: -4506.349598937326 -4681.502427337559 175.15282840023357
3383: -4506.34960017161 -4681.610089392676 175.26048922106608
3384: -4506.3496013601525 -4681.717589328092 175.3679879679391
3385: -4506.34960250288 -4681.824911872436 175.47530936955658
3386: -4506.349603599803 -4681.932042465807 175.58243886600397
3387: -4506.349604651008 -4682.038967260062 175.6893626090539
3388: -4506.349605656654 -4682.145673117916 175.796067461262
3389: -4506.349606616994 -4682.252147610843 175.9025409938493
3390: -4506.349607532338 -4682.358379015715 176.0087714833771
3391: -4506.349608403092 -4682.464356310315 176.1147479072237
3392: -4506.349609229717 -4682.57006916759 176.22045993787256
3393: -4506.349610012772 -4682.675507948801 176.32589793602858
3394: -4506.349610752895 -4682.780663695475 176.43105294257887
3395: -4506.349611450758 -4682.885528120179 176.53591666942106
3396: -4506.34961210713 -4682.990093596316 176.64048148918567
3397: -4506.349612722851 -4683.094353146727 176.74474042387635
3398: -4506.3496132988275 -4683.1983004312915 176.84868713246416
3399: -4506.349613836013 -4683.301929733479 176.9523158974654
3400: -4506.34961433544 -4683.405235945986 177.05562161054596
3401: -4506.3496147981805 -4683.508214555364 177.1585997571833
3402: -4506.34961522537 -4683.610861625809 177.26124640043898
3403: -4506.349615618211 -4683.7131737820855 177.363558163875
3404: -4506.349615977935 -4683.815148191607 177.46553221367162
3405: -4506.349616305829 -4683.916782545812 177.56716623998255
3406: -4506.349616603222 -4684.018075040819 177.66845843759683
3407: -4506.349616871469 -4684.119024357404 177.76940748593478
3408: -4506.3496171119805 -4684.219629640436 177.8700125284562
3409: -4506.349617326179 -4684.3198904776955 177.97027315151644
3410: -4506.349617515537 -4684.419806878276 178.07018936273957
3411: -4506.349617681512 -4684.519379250469 178.16976156895626
3412: -4506.349617825631 -4684.618608379398 178.26899055376765
3413: -4506.349617949401 -4684.717495404193 178.3678774547913
3414: -4506.349618054357 -4684.816041795007 178.46642374064916
3415: -4506.3496181420205 -4684.91424932977 178.56463118774954
3416: -4506.349618213975 -4685.012120070905 178.66250185693
3417: -4506.349618271737 -4685.109656341743 178.7600380700062
3418: -4506.349618316844 -4685.206860703136 178.8572423862921
3419: -4506.34961835085 -4685.303735929993 178.95411757914377
3420: -4506.3496183752695 -4685.400284987849 179.05066661257942
3421: -4506.3496183916295 -4685.496511009664 179.14689261803375
3422: -4506.349618401412 -4685.592417272703 179.24279887129111
3423: -4506.349618406112 -4685.688007175769 179.33838876965615
3424: -4506.34961840717 -4685.783284216572 179.43366580940193
3425: -4506.34961840602 -4685.878251969574 179.52863356355377
3426: -4506.349618404062 -4685.9729140641 179.6232956600382
3427: -4506.349618402672 -4686.067274162929 179.71765576025746
3428: -4506.349618403173 -4686.161335941288 179.81171753811506
3429: -4506.349618406879 -4686.255103066421 179.90548465954166
3430: -4506.349618415052 -4686.348579177604 179.99896076255183
3431: -4506.349618428901 -4686.441767866769 180.09214943786802
3432: -4506.349618449618 -4686.534672659759 180.18505421014135
3433: -4506.349618478325 -4686.6272969981255 180.27767851980028
3434: -4506.349618516122 -4686.7196442216755 180.37002570555364
3435: -4506.3496185640615 -4686.811717551629 180.46209898756797
3436: -4506.349618623115 -4686.903520074462 180.5539014513467
3437: -4506.349618694245 -4686.995054726568 180.64543603232337
3438: -4506.349618778354 -4687.086324279547 180.73670550119283
3439: -4506.349618876271 -4687.177331326258 180.82771244998742
3440: -4506.3496189888065 -4687.268078267714 180.91845927890833
3441: -4506.349619116696 -4687.358567300626 181.00894818393084
3442: -4506.3496192606335 -4687.448800405812 181.09918114517836
3443: -4506.349619421256 -4687.538779337332 181.18915991607608
3444: -4506.349619599157 -4687.628505612439 181.27888601328178
3445: -4506.349619794874 -4687.7179805022715 181.36836070739744
3446: -4506.349620008895 -4687.8072050233495 181.45758501445513
3447: -4506.349620241646 -4687.8961799298195 181.54655968817357
3448: -4506.349620493519 -4687.9849057064985 181.63528521297906
3449: -4506.349620764854 -4688.073382562637 181.72376179778277
3450: -4506.3496210559415 -4688.161610426442 181.81198937050073
3451: -4506.349621367026 -4688.249588940334 181.89996757330826
3452: -4506.349621698286 -4688.337317456898 181.98769575861223
3453: -4506.34962204988 -4688.4247950356075 182.07517298572793
3454: -4506.349622421916 -4688.512020440156 182.16239801823994
3455: -4506.349622814461 -4688.598992136499 182.24936932203732
3456: -4506.349623227539 -4688.685708291535 182.33608506399537
3457: -4506.349623661123 -4688.772166772409 182.42254311128607
3458: -4506.349624115164 -4688.858365146468 182.5087410313034
3459: -4506.349624589581 -4688.944300681753 182.59467609217128
3460: -4506.349625084224 -4689.029970348042 182.68034526381862
3461: -4506.3496255989485 -4689.115370818546 182.7657452195976
3462: -4506.349626133562 -4689.200498471982 182.8508723384199
3463: -4506.349626687834 -4689.285349395224 182.93572270739025
3464: -4506.349627261516 -4689.369919386424 183.02029212490825
3465: -4506.349627854317 -4689.454203958538 183.10457610422097
3466: -4506.349628465953 -4689.538198343352 183.18856987739835
3467: -4506.349629096081 -4689.621897495787 183.2722683997061
3468: -4506.349629744354 -4689.705296098713 183.3556663543588
3469: -4506.349630410409 -4689.788388568027 183.4387581576175
3470: -4506.3496310938335 -4689.8711690580585 183.52153796422533
3471: -4506.3496317942345 -4689.953631467376 183.60399967314183
3472: -4506.349632511192 -4690.035769444755 183.68613693356298
3473: -4506.349633244253 -4690.117576395457 183.7679431512045
3474: -4506.349633992957 -4690.19904548778 183.8494114948221
3475: -4506.349634756859 -4690.2801696598135 183.930534902955
3476: -4506.349635535468 -4690.360941626332 184.01130609086323
3477: -4506.349636328295 -4690.441353885948 184.09171755765348
3478: -4506.3496371348565 -4690.521398728414 184.17176159355756
3479: -4506.349637954626 -4690.6010682419865 184.2514302873607
3480: -4506.349638787127 -4690.680354321084 184.33071553395735
3481: -4506.349639631818 -4690.7592486738295 184.40960904201202
3482: -4506.349640488186 -4690.837742829909 184.48810234172313
3483: -4506.349641355713 -4690.915828148376 184.56618679266288
3484: -4506.349642233866 -4690.993495825554 184.64385359168858
3485: -4506.349643122122 -4691.070736903029 184.7210937809065
3486: -4506.349644019948 -4691.147542275629 184.79789825568173
3487: -4506.349644926807 -4691.223902699485 184.8742577726778
